submitted_item	validated_id	current_symbol
Det	FBgn0264291	Det
Df31	FBgn0022893	Df31
dom	FBgn0020306	dom
dgt1	FBgn0039710	dgt1
dgt2	FBgn0032390	dgt2
dgt3	FBgn0034569	dgt3
dgt4	FBgn0026085	dgt4
dgt5	FBgn0033740	dgt5
dgt6	FBgn0039638	dgt6
TRAM	FBgn0040340	TRAM
Dhc64C	FBgn0261797	Dhc64C
Dhc93AB	FBgn0013812	Dhc93AB
Zasp	FBgn0265991	Zasp52
Dhfr	FBgn0004087	Dhfr
Dhh1	FBgn0011802	Gem3
Dhod	FBgn0000447	Dhod
Dhpr	FBgn0035964	Dhpr
dia	FBgn0011202	dia
didum	FBgn0261397	didum
Dim1	FBgn0031601	Dim1
Dim1	FBgn0039627	CG11837
Dip1	FBgn0040467	Dlip1
Dip1	FBal0156748	DIP1[EY02625]
DIP1	FBgn0024807	DIP1
DIP1	FBgn0027790	GV1
DIP1	FBgn0040467	Dlip1
DIP2	FBgn0024806	DIP2
DIP2	FBgn0262738	norpA
DIP2	FBgn0040466	Dlip2
Dip2	FBgn0040466	Dlip2
Ir	FBgn0028675	Sur
Ir	FBgn0265042	Irk1
Dip-C	FBgn0000455	Dip-C
Dis3	FBgn0039183	Dis3
dj-1beta	FBgn0039802	dj-1beta
Dlc90F	FBgn0024432	Dlc90F
dlg1	FBgn0001624	dlg1
dlg1	FBtp0084062	P{hb[Delta.dlg1]}
dlg1	FBgn0001624	dlg1
dlg1	FBtp0084062	P{hb[Delta.dlg1]}
dlg1	FBgn0001624	dlg1
dlg1	FBtp0084062	P{hb[Delta.dlg1]}
dlg1	FBgn0001624	dlg1
dlg1	FBtp0084062	P{hb[Delta.dlg1]}
Dlic2	FBgn0030276	Dlic
DLP	FBgn0041604	dlp
DLP	FBgn0260003	Dys
DLP	FBgn0031820	Daxx
dl	FBgn0260632	dl
dl	FBgn0000463	Dl
dl	FBgn0005023	dpl
Dl	FBgn0000463	Dl
Dl	FBgn0260632	dl
Dl	FBal0002458	Dl[1]
dlt	FBgn0024510	dlt
dlt	FBgn0067864	Patj
CG17528	FBgn0261387	CG17528
Dmn	FBgn0021825	DCTN2-p50
DmX	FBgn0023458	Rbcn-3A
DnaJ-1	FBgn0263106	DnaJ-1
DnaJ-H	FBgn0032474	DnaJ-H
DNApol-alpha180	FBgn0259113	DNApol-alpha180
DNApol-alpha50	FBgn0011762	DNApol-alpha50
DNApol-alpha60	FBgn0259676	DNApol-alpha60
DNApol-alpha73	FBgn0005696	DNApol-alpha73
CG17683	FBgn0262115	CG17683
DNApol-epsilon	FBgn0264326	DNApol-epsilon255
DNApol-epsilon	FBgn0035644	DNApol-epsilon58
GlcAT-P	FBgn0036144	GlcAT-P
DNApol-gamma35	FBgn0004407	DNApol-gamma35
DNApol-iota	FBgn0037554	DNApol-iota
DNaseII	FBgn0000477	DNaseII
dNAT1	FBgn0010488	NAT1
dnk	FBgn0022338	dnk
dock	FBgn0010583	dock
dod	FBgn0015379	dod
dome	FBgn0043903	dome
mRpL44	FBgn0037330	mRpL44
dor	FBgn0000482	dor
dor	FBal0002729	dor[1]
dor	FBal0180144	dor[unspecified]
dos	FBgn0016794	dos
dos	FBgn0022336	dc
Dox-A2	FBgn0261396	Rpn3
Dp1	FBgn0027835	Dp1
Dp1	FBgn0011763	Dp
dpa	FBgn0015929	dpa
Dph5	FBgn0024558	Dph5
Dph5	FBgn0024558	Dph5
Dpit47	FBgn0266518	Dpit47
DppIII	FBgn0037580	DppIII
dpr6	FBgn0040823	dpr6
Dp	FBgn0011763	Dp
Dp	FBab0024254	Ts(YLt;3Lt)A109+Ts(YSt;3Rt)G144
Dp	FBab0024256	Ts(YLt;3Lt)A154+Ts(YLt;3Rt)J17
Dp	FBab0024260	Ts(YLt;3Lt)B155+Ts(YLt;3Rt)J17
Dp	FBab0024269	Ts(YLt;3Rt)L132+Ts(YLt;3Lt)L136
Dp	FBab0024280	Ts(YSt;3Lt)D85+Ts(YSt;3Rt)L136
Dp	FBab0024282	Ts(YSt;3Rt)A109+Ts(YLt;3Lt)L136
Dp	FBab0024284	Ts(YSt;3Rt)A109+Ts(YSt;3Lt)D85
Dp	FBab0024285	Ts(YSt;3Rt)A154+Ts(YLt;3Lt)B155
Dp	FBab0024286	Ts(YSt;3Rt)A154+Ts(YLt;3Lt)G144
Dp	FBab0024288	Ts(YSt;3Rt)A154+Ts(YSt;3Lt)L132
Dp	FBab0024289	Ts(YSt;3Rt)B155+Ts(YLt;3Lt)G144
Dp	FBab0024291	Ts(YSt;3Rt)B155+Ts(YSt;3Lt)L132
Dp	FBab0024292	Ts(YSt;3Rt)G144+Ts(YLt;3Lt)L136
Dp	FBab0024293	Ts(YSt;3Rt)G144+Ts(YSt;3Lt)L132
Dp	FBgn0011766	E2f1
Dp	FBgn0053196	dpy
Dp	FBal0003107	Dr[1]
dre4	FBgn0002183	dre4
Dredd	FBgn0020381	Dredd
Dredd	FBgn0020381	Dredd
Dredd	FBgn0020381	Dredd
Dref	FBgn0015664	Dref
drk	FBgn0004638	drk
CG7757	FBgn0036915	Prp3
Droj2	FBgn0038145	Droj2
drosha	FBgn0026722	drosha
Drp1	FBgn0026479	Drp1
Drs	FBgn0283461	Drs
Drs	FBgn0010388	Dro
dsd	FBgn0039528	dsd
dsh	FBgn0000499	dsh
dsh	FBal0003138	dsh[1]
Dsor1	FBgn0010269	Dsor1
Dsp1	FBgn0278608	Dsp1
plx	FBgn0261261	plx
CG13113	FBgn0032126	CG13113
dUTPase	FBgn0250837	dUTPase
dve	FBgn0020307	dve
dyn-p25	FBgn0040228	DCTN5-p25
Eaf6	FBgn0035624	Eaf6
eap	FBgn0052099	CG32099
ear	FBgn0026441	ear
eas	FBgn0000536	eas
east	FBgn0261954	east
Eb1	FBgn0027066	Eb1
ctp	FBgn0011760	ctp
E(bx)	FBgn0000541	E(bx)
E(bx)	FBgn0000541	E(bx)
E(bx)	FBgn0000541	E(bx)
eca	FBgn0069242	eca
ecd	FBgn0000543	ecd
eco	FBgn0035766	eco
ECSIT	FBgn0028436	ECSIT
Gfat2	FBgn0039580	Gfat2
Ect4	FBgn0262579	Sarm
CG17665	FBgn0262117	IntS3
Edem2	FBgn0032480	Edem2
EDTP	FBgn0027506	EDTP
ed	FBgn0000547	ed
eEF1delta	FBgn0032198	eEF1delta
Ef1alpha48D	FBgn0284245	eEF1alpha1
Ef1alpha48D	FBgn0284245	eEF1alpha1
Ef1beta	FBgn0028737	eEF1beta
Ef1gamma	FBgn0029176	eEF1gamma
Ef2b	FBgn0000559	eEF2
eff	FBgn0011217	eff
EfSec	FBgn0034627	eEFSec
EfTuM	FBgn0024556	mEFTu1
EG:100G10.6	FBgn0024993	CG2662
EG:100G10.7	FBgn0024992	Spg7
EG:103E12.3	FBgn0040397	CG3655
EG:118B3.2	FBgn0025633	CG13366
EG:131F2.3	FBgn0026090	CG14812
EG:132E8.1	FBgn0024987	ssx
EG:132E8.3	FBgn0024986	CG3719
EG:140G11.5	FBgn0040396	CG3939
EG:152A3.3	FBgn0023540	CG3630
EG:171D11.2	FBgn0023536	CG3156
EG:25E8.1	FBgn0023529	CG2918
EG:25E8.2	FBgn0023528	CG2924
EG:25E8.3	FBgn0023527	CG3071
EG:33C11.2	FBgn0026876	CG11403
EG:34F3.4	FBgn0025621	CG16989
EG:34F3.8	FBgn0260855	Sec22
EG:39E1.1	FBgn0023522	CG11596
EG:39E1.2	FBgn0023521	CG3587
EG:39E1.3	FBgn0023520	CG3857
EG:56G7.1	FBgn0025390	Mur2B
EG:63B12.9	FBgn0023513	CG14803
EG:65F1.1	FBgn0024983	CG4293
EG:67A9.2	FBgn0040394	CG16903
EG:86E4.3	FBgn0023510	Rbcn-3B
EG:86E4.5	FBgn0023508	Ocrl
EG:BACN32G11.3	FBgn0027794	Lrpprc2
EG:BACR42I17.10	FBgn0040367	CG11382
EG:BACR7A4.17	FBgn0040346	CG3704
EG:BACR7C10.1	FBgn0040336	Seipin
EG:EG0007.12	FBgn0026083	tyf
egg	FBgn0086908	egg
egl	FBgn0000562	egl
egl	FBgn0000560	eg
Egm	FBgn0086712	Egm
eIF-1A	FBgn0026250	eIF1A
eIF-2alpha	FBgn0261609	eIF2alpha
eIF2B-alpha	FBgn0039726	eIF2Balpha
eIF2B-beta	FBgn0024996	eIF2Bbeta
eIF2B-delta	FBgn0034858	eIF2Bdelta
eIF2B-epsilon	FBgn0023512	eIF2Bepsilon
eIF-2beta	FBgn0004926	eIF2beta
eIF2B-gamma	FBgn0034029	eIF2Bgamma
eIF-3p40	FBgn0022023	eIF3h
eIF-3p66	FBgn0040227	eIF3d1
eIF3-S10	FBgn0037249	eIF3a
eIF3-S4-1	unknown ID	-
eIF3-S5-1	unknown ID	-
eIF3-S6	FBgn0025582	eIF3e
eIF3-S8	FBgn0034258	eIF3c
eIF3-S9	FBgn0034237	eIF3b
eIF4AIII	FBgn0037573	CG7483
eIF-4a	FBgn0001942	eIF4A
eIF-4B	FBgn0020660	eIF4B
eIF-4E	FBgn0015218	eIF4E1
eIF-4E	FBgn0015218	eIF4E1
eIF4G2	FBgn0260634	eIF4G2
eIF4G	FBgn0023213	eIF4G1
eIF4G	FBgn0023213	eIF4G1
eIF-5A	FBgn0285952	eEF5
eIF5B	FBgn0026259	eIF5B
eIF5	FBgn0030719	eIF5
eIF5	FBgn0250753	kra
eIF6	FBgn0034915	eIF6
Eip55E	FBgn0000566	Eip55E
Eip63E	FBgn0005640	Eip63E
Eip71CD	FBgn0000565	MsrA
Elf	FBgn0261609	eIF2alpha
Elf	FBgn0020443	eRF3
Elongin-B	FBgn0023212	EloB
Elongin-C	FBgn0266711	EloC
CG7840	FBgn0032014	CG7840
emb	FBgn0020497	emb
emp	FBgn0010435	emp
enc	FBgn0004875	enc
endoA	FBgn0038659	EndoA
endoB	FBgn0034433	EndoB
endoB	FBgn0034433	EndoB
endoB	FBgn0034433	EndoB
endoB	FBgn0034433	EndoB
endos	FBgn0061515	endos
Eno	FBgn0000579	Eno
jbug	FBgn0028371	jbug
E(Pc)	FBgn0000581	E(Pc)
E(Pc)	FBal0003311	E(Pc)[1]
Eph	FBgn0025936	Eph
Eps-15	FBgn0035060	Eps-15
epsilonCOP	FBgn0027496	epsilonCOP
epsin-like	FBgn0261279	lqfR
Ercc1	FBgn0028434	Ercc1
eRF1	FBgn0036974	eRF1
CG12177	FBgn0030510	CG12177
ERp60	FBgn0033663	ERp60
CG5966	FBgn0029831	CG5966
esc	FBgn0000588	esc
Est-6	FBgn0000592	Est-6
ESTS:172F5T	FBgn0014417	CG13397
Ets97D	FBgn0004510	Ets97D
exba	FBgn0250753	kra
exd	FBgn0000611	exd
exo70	FBgn0266667	Exo70
exo84	FBgn0266668	Exo84
CG11241	FBgn0037186	CG11241
e(y)1	FBgn0000617	e(y)1
e(y)2	FBgn0000618	e(y)2
e(y)3	FBgn0087008	e(y)3
eyg	FBgn0000625	eyg
E(z)	FBgn0000629	E(z)
fab1	FBgn0028741	fab1
faf	FBgn0005632	faf
Faf	FBgn0005632	faf
Faf	FBgn0025608	Faf2
Fak56D	FBgn0020440	Fak
Fancl	FBgn0037781	Fancl
Nrx-IV	FBgn0013997	Nrx-IV
Fas3	FBgn0000636	Fas3
fat2	FBgn0261574	kug
CG2201	FBgn0032955	CG2201
fat-spondin	FBgn0026721	fat-spondin
Abl	FBgn0000017	Abl
tlk	FBgn0283657	Tlk
fbl	FBgn0011205	fbl
Fbp1	FBgn0000639	Fbp1
fbp	FBgn0032820	fbp
Fdh	FBgn0011768	Fdh
Fdxh	FBgn0011769	Fdx1
Fech	unknown ID	-
ptr	FBgn0003159	CG2841
ptr	FBgn0262867	Ptr
Fen1	FBgn0025832	Fen1
feo	FBgn0030241	feo
Fer2LCH	FBgn0015221	Fer2LCH
Fhos	FBgn0266084	Fhos
fh	FBgn0030092	fh
yki	FBgn0034970	yki
Es2	FBgn0023506	Es2
pes	FBgn0031969	pes
Fatp	FBgn0267828	Fatp1
Cyp4e3	FBgn0015035	Cyp4e3
Fit2	FBgn0036688	Fit2
Fit2	FBgn0036688	Fit2
fit	FBgn0038914	fit
FK506-bp1	FBgn0013269	Fkbp39
FK506-bp2	FBgn0013954	Fkbp12
FKBP59	FBgn0029174	Fkbp59
fl(2)d	FBgn0000662	fl(2)d
twin	FBgn0011725	twin
fliI	FBgn0000709	fliI
Flo-2	FBgn0264078	Flo2
slik	FBgn0035001	Slik
flr	FBgn0260049	flr
CycE	FBgn0010382	CycE
Fmr1	FBgn0028734	Fmr1
Fmr1	FBgn0028734	Fmr1
Fmr1	FBgn0028734	Fmr1
Fmr1	FBgn0028734	Fmr1
Fmr1	FBgn0028734	Fmr1
fog	FBgn0000719	fog
LpR2	FBgn0051092	LpR2
Phm	FBgn0283509	Phm
Phm	FBgn0004959	phm
for	FBgn0000721	for
CG14935	FBgn0032382	Mal-B2
fray	FBgn0023083	fray
fry	FBgn0016081	fry
fry	FBgn0004652	fru
fs(1)h	FBgn0004656	fs(1)h
CG7777	FBgn0033635	Prip
kat80	FBgn0040207	kat80
CG12093	FBgn0035372	CG12093
CAH2	FBgn0027843	CAH2
Ent2	FBgn0263916	Ent2
CG7730	FBgn0036689	CG7730
fs(1)Ya	FBgn0000927	fs(1)Ya
Fs(2)Ket	FBgn0262743	Fs(2)Ket
fs(2)ltoPP43	FBgn0004811	fs(2)ltoPP43
fs(2)ltoPP43	FBal0031332	fs(2)ltoPP43[PP43]
ft	FBgn0001075	ft
fu12	FBgn0026718	Agpat2
fu2	FBgn0285971	prg
FucTB	FBgn0032117	FucTB
CG5284	FBgn0036566	ClC-c
Dg	FBgn0034072	Dg
CG2264	FBgn0262169	magu
beta-Spec	FBgn0250788	beta-Spec
CG5367	FBgn0032228	CG5367
fu	FBgn0001079	fu
fus	FBgn0023441	fus
fws	FBgn0024689	fws
fz	FBgn0001085	fz
fz	FBab0002371	Df(3L)fz-GF3b
fz	FBab0002372	Df(3L)fz-GS1a
fzy	FBgn0001086	fzy
G9a	FBgn0040372	G9a
Papss	FBgn0020389	Papss
CG4827	FBgn0034225	veil
galectin	FBgn0031213	galectin
GalNAc-T2	FBgn0030930	Pgant7
Galpha49B	FBgn0004435	Galphaq
gammaSnap	FBgn0028552	gammaSnap1
gammaTub23C	FBgn0260639	gammaTub23C
gammaTub37C	FBgn0010097	gammaTub37C
Gap1	FBgn0004390	RasGAP1
Gap69C	FBgn0020655	ArfGAP1
Gapdh1	FBgn0001091	Gapdh1
Gapdh2	FBgn0001092	Gapdh2
garz	FBgn0264560	garz
Gas41	FBgn0031873	Gas41
Gas8	FBgn0029667	Gas8
GATAd	FBgn0032223	GATAd
gatA	FBgn0260779	GatA
Gbeta13F	FBgn0001105	Gbeta13F
Gbp	FBgn0034199	Gbp1
Gbp	FBgn0261119	Prp19
Lac	FBgn0010238	Lac
Gclc	FBgn0040319	Gclc
CG5691	FBgn0265988	mv
Gcn2	FBgn0019990	Gcn2
Gdh	FBgn0001098	Gdh
Gdh	FBgn0001128	Gpdh1
Gdh	FBgn0001098	Gdh
Gdh	FBgn0001128	Gpdh1
Gdh	FBgn0001098	Gdh
Gdh	FBgn0001128	Gpdh1
Gdi	FBgn0004868	Gdi
gdl	FBgn0001099	gdl
gdl	FBgn0011745	Arp1
Ge-1	FBgn0283682	Ge-1
Gef26	FBgn0265778	PDZ-GEF
gek	FBgn0023081	gek
Gel	FBgn0010225	Gel
Keren	FBgn0052179	Krn
inx2	FBgn0027108	Inx2
Gfr	FBgn0084590	gfr
Gfr	FBgn0265351	nac
gft	FBgn0261267	CG42615
gft	FBgn0261268	Cul3
gfzf	FBgn0250732	gfzf
Ggamma1	FBgn0004921	Ggamma1
Gga	FBgn0030141	Gga
CG5705	FBgn0032486	mRF1
RpS30	FBgn0038834	RpS30
Gint3	FBgn0034372	Gint3
CG2875	FBgn0029672	CG2875
Gip	FBgn0011770	Gip
gish	FBgn0250823	gish
gish	FBgn0250823	gish
gish	FBgn0250823	gish
gish	FBgn0250823	gish
gkt	FBgn0260817	gkt
gkt	FBgn0260817	gkt
GLaz	FBgn0033799	GLaz
Spt6	FBgn0028982	Spt6
bbx	FBgn0024251	bbx
CG42327	FBgn0259227	CG42327
GLE1	FBgn0033316	Gle1
CG4842	FBgn0036620	CG4842
Gl	FBgn0004618	gl
Gl	FBgn0001108	DCTN1-p150
Gl	FBal0005065	DCTN1-p150[1]
Glt	FBgn0001114	Glt
Glu-RIB	FBgn0264000	GluRIB
Nep2	FBgn0027570	Nep2
glu	FBgn0015391	glu
glu	FBgn0024963	GluClalpha
Glyctk	unknown ID	-
GlyP	FBgn0004507	GlyP
GM130	FBgn0034697	GM130
CG30497	FBgn0286778	CG46385
Gmd	FBgn0031661	Gmd
Gmer	FBgn0267823	Gmer
GNBP1	FBgn0040323	GNBP1
GNBP3	FBgn0040321	GNBP3
Gnf1	FBgn0004913	Gnf1
mei-P26	FBgn0026206	mei-P26
mei-P26	FBal0095291	mei-P26[1]
G-oalpha47A	FBgn0001122	Galphao
Bzd	FBgn0011566	Smyd3
Gos28	FBgn0044871	Gos28
Got1	FBgn0001124	Got1
Got2	FBgn0001125	Got2
Got2	FBgn0001124	Got1
gp210	FBgn0266580	Gp210
Gp93	FBgn0039562	Gp93
CG3077	FBgn0031457	Snx21
Fur2	FBgn0004598	Fur2
gpp	FBgn0264495	gpp
Gprk1	FBgn0260798	Gprk1
granny-smith	FBgn0040493	grsm
Grasp65	FBgn0036919	Grasp65
Grip128	FBgn0026433	Grip128
Grip163	FBgn0026432	Grip163
Grip71	FBgn0032705	Grip71
Grip75	FBgn0026431	Grip75
Grip84	FBgn0026430	Grip84
gro	FBgn0001139	gro
gro	FBal0003347	E(spl)m8-HLH[r26]
gro	FBal0005217	gro[1]
growl	FBgn0263594	lost
grp	FBgn0261278	grp
grp	FBgn0264495	gpp
gry	FBgn0286567	gry
Gs1l	FBgn0019982	Gs1l
Gs1	FBgn0001142	Gs1
g	FBgn0001087	g
g	FBgn0041709	yellow-g
g	FBal0004957	g[1]
g	FBal0005002	g[X]
g	FBal0009787	l(3)68Aa[7]
g	FBal0009822	l(3)68Bb[7]
GstD1	FBgn0001149	GstD1
GstD3	FBgn0010039	GstD3
CG3437	FBgn0035998	CG3437
CG1622	FBgn0030468	CG1622
GstD9	FBgn0038020	GstD9
GstE1	FBgn0034335	GstE1
GstE3	FBgn0063497	GstE3
GstE6	FBgn0063494	GstE6
GstE7	FBgn0063493	GstE7
GstE8	FBgn0063492	GstE8
GS	FBgn0266064	GlyS
GS	FBgn0036663	CG9674
GS	FBgn0052495	Gss2
GS	FBgn0030882	Gss1
GS	FBtp0021815	P{GSV1}
GS	FBgn0266064	GlyS
GS	FBgn0036663	CG9674
GS	FBgn0052495	Gss2
GS	FBgn0030882	Gss1
GS	FBtp0021815	P{GSV1}
GstS1	FBgn0010226	GstS1
Gtp-bp	FBgn0010339	128up
Gtp-bp	FBgn0010391	SrpRalpha
Gug	FBgn0010825	Gug
Spt5	FBgn0040273	Spt5
gwl	FBgn0260399	gwl
Gyc76C	FBgn0266136	Gyc76C
Gyk	FBgn0025592	Gk1
hang	FBgn0026575	hang
Haspin	FBgn0046706	Haspin
hay	FBgn0001179	hay
HBS1	FBgn0042712	HBS1
hb	FBgn0001180	hb
Hcf	FBgn0039904	Hcf
Hcs	FBgn0037332	Hcs
Hdac3	FBgn0025825	HDAC3
HDAC4	FBgn0041210	HDAC4
HDAC6	FBgn0026428	HDAC6
Hdm	FBgn0260397	Su(var)3-3
hd	FBgn0086695	hd
Hel25E	FBgn0014189	Hel25E
Hel89B	FBgn0022787	Hel89B
Hem	FBgn0011771	Hem
heph	FBgn0011224	heph
hep	FBgn0010303	hep
HERC2	FBgn0031107	HERC2
Herp	FBgn0031950	Herp
CG10960	FBgn0036316	CG10960
Hexo1	FBgn0041630	Hexo1
Hexo2	FBgn0041629	Hexo2
Hip14	FBgn0259824	Hip14
lola	FBgn0283521	lola
Hira	FBgn0022786	Hira
CG15369	FBgn0030105	CG15369
CG9917	FBgn0030740	CG9917
CG6422	FBgn0039261	Ythdf
CG11737	FBgn0037592	CG11737
l(2)k07824	FBgn0262560	wcd
l(2)k07824	FBal0064366	wcd[k07824]
Arf51F	FBgn0013750	Arf51F
CG3415	FBgn0030731	Mfe2
CG32000	FBgn0052000	anne
fidipidine	FBgn0025519	fidipidine
hkl	FBgn0263198	Acn
hk	FBgn0263220	Hk
hk	FBgn0001202	hook
HmgD	FBgn0004362	HmgD
HmgD	FBgn0004362	HmgD
Hmgs	FBgn0010611	Hmgs
HmgZ	FBgn0010228	HmgZ
Hmu	FBgn0015737	Hmu
hoe1	FBgn0041150	hoe1
hoip	FBgn0286786	hoip
homer	FBgn0025777	homer
homer	FBgn0025777	homer
hop	FBgn0004864	hop
hop	FBgn0024352	Stip1
Hop	FBgn0024352	Stip1
Hop	FBgn0004864	hop
Ho	FBgn0037933	Ho
Ho	FBgn0003211	rbl
Pcmt	FBgn0086768	Pcmt
CG15715	FBgn0036538	CG15715
hpo	FBgn0261456	hpo
Hpr1	FBgn0037382	Hpr1
Hrb27C	FBgn0004838	Hrb27C
Hrb87F	FBgn0004237	Hrb87F
Hrb98DE	FBgn0001215	Hrb98DE
Hrs	FBgn0031450	Hrs
Hsc70-1	FBgn0001216	Hsc70-1
Hsc70-3	FBgn0001218	Hsc70-3
Hsc70-4	FBgn0266599	Hsc70-4
Hsc70-5	FBgn0001220	Hsc70-5
Hsf	FBgn0001222	Hsf
Hsp23	FBgn0001224	Hsp23
Hsp26	FBgn0001225	Hsp26
Hsp27	FBgn0001226	Hsp27
Hsp60C	FBgn0031728	Hsp60C
Hsp60	FBgn0031728	Hsp60C
Hsp60	FBgn0011244	Hsp60B
Hsp60	FBgn0015245	Hsp60A
Hsp68	FBgn0001230	Hsp68
Hsp70Ab	FBgn0013276	Hsp70Ab
Hsp70Ab	FBgn0013276	Hsp70Ab
Hsp83	FBgn0001233	Hsp83
H	FBgn0001169	H
H	FBab0026764	Ts(YLt;2Rt)A62+Ts(YLt;2Lt)B214
H	FBgn0002223	l(3)68Ac
H	FBgn0023033	l(2)46Ej
H	FBgn0032693	Cyp310a1
H	FBgn0015575	alpha-Est7
H	FBgn0001168	h
H	FBgn0021906	RFeSP
H	FBgn0002570	Mal-A1
H	FBal0005292	H[1]
H	FBal0010155	l(3)84Eg[1]
H	FBal0101637	Hsp23[H]
H	FBal0117998	w[hdrvH]
CG5235	FBgn0036565	CG5235
CG8545	FBgn0033741	CG8545
CG16721	FBgn0029820	CG16721
CG8054	FBgn0050342	Prp38
CG8054	FBgn0050344	CG30344
htt	FBgn0027655	htt
Hus1-like	FBgn0026417	Hus1-like
CG4300	FBgn0036272	Sms
hyx	FBgn0037657	hyx
I-2	FBgn0028429	I-2
I-2	FBtp0036676	P{C15.I-2.hs43-lacZ}
ial	FBgn0024227	aurB
Iap2	FBgn0015247	Diap2
Ice	FBgn0019972	Drice
icln	FBgn0029079	icln
ics	FBgn0028546	ics
ics	FBal0137650	ics[BG02577]
ida	FBgn0041147	ida
Ide	FBgn0001247	Ide
Idgf2	FBgn0020415	Idgf2
Idgf4	FBgn0026415	Idgf4
CG5003	FBgn0039554	CG5003
ifc	FBgn0001941	ifc
ik2	FBgn0086657	IKKepsilon
Ilk	FBgn0028427	Ilk
Orc1	FBgn0286788	Orc1
imd	FBgn0013983	imd
imd	FBal0045906	imd[1]
Imp	FBgn0285926	Imp
Incenp	FBgn0260991	Incenp
sut1	FBgn0028563	sut1
Inos	FBgn0025885	Inos
insc	FBgn0011674	insc
insv	FBgn0031434	insv
Invadolysin	FBgn0086359	Invadolysin
CG6126	FBgn0038407	CG6126
inx3	FBgn0265274	Inx3
Ip259	FBgn0025366	Ip259
Ipk1	FBgn0050295	Ipk1
Ipk2	FBgn0031267	Ipk2
Irbp	FBgn0011774	Irbp
CG10732	FBgn0036365	cmb
Irp-1A	FBgn0024958	Irp-1A
Irp-1B	FBgn0024957	Irp-1B
CG8306	FBgn0034142	CG8306
lin19	FBgn0015509	Cul1
Itp-r83A	FBgn0010051	Itpr
ix	FBgn0001276	ix
ix	FBal0005628	ix[1]
ix	FBal0005629	ix[2]
Jafrac1	FBgn0040309	Jafrac1
Jafrac2	FBgn0040308	Jafrac2
jagn	FBgn0037374	jagn
janA	FBgn0001280	janA
jar	FBgn0011225	jar
CG7806	FBgn0032018	CG7806
Jheh1	FBgn0010053	Jheh1
Jheh2	FBgn0034405	Jheh2
Sema-2a	FBgn0011260	Sema2a
JhI-1	FBgn0028426	RNaseZ
Rap2l	FBgn0283666	Rap2l
jigr1	FBgn0039350	jigr1
jing	FBgn0086655	jing
Jupiter	FBgn0051363	Jupiter
Jupiter	FBgn0051363	Jupiter
Kap-alpha1	FBgn0024889	Kap-alpha1
Kap-alpha3	FBgn0027338	Kap-alpha3
Karybeta3	FBgn0087013	Karybeta3
CG15098	FBgn0034398	CG15098
katanin-60	FBgn0040208	Kat60
KdelR	FBgn0267330	KdelR
Nak	FBgn0015772	Nak
kek5	FBgn0031016	kek5
kek5	FBtp0018362	P{UAS-kek5.GFP}
CG11284	FBgn0030056	CAH3
kermit	FBgn0010504	kermit
key	FBgn0041205	key
KH1	FBgn0086130	Dbp21E2
CG11880	FBgn0039637	Ctl2
Khc	FBgn0001308	Khc
DMAP1	FBgn0034537	DMAP1
His2A	FBgn0001196	His2A
His2A	FBgn0001197	His2Av
kkv	FBgn0001311	kkv
Klc	FBgn0010235	Klc
Klp10A	FBgn0030268	Klp10A
Klp3A	FBgn0011606	Klp3A
Klp61F	FBgn0004378	Klp61F
Klp67A	FBgn0004379	Klp67A
Kmn1	FBgn0027259	Kmn1
Rab9	FBgn0032782	Rab9
Gpo-1	FBgn0022160	Gpo1
Kr-h2	FBgn0266449	Kr-h2
krimp	FBgn0034098	krimp
krz	FBgn0040206	krz
kst	FBgn0004167	kst
kto	FBgn0001324	kto
Ku80	FBgn0041627	Ku80
raptor	FBgn0029840	raptor
kuz	FBgn0259984	kuz
kz	FBgn0001330	kz
brat	FBgn0010300	brat
l(1)1Bi	FBgn0001341	Mybbp1A
l(1)dd4	FBgn0001612	Grip91
l(1)G0004	FBgn0027334	l(1)G0004
l(1)G0004	FBal0098227	l(1)G0004[G0004]
Aly	FBgn0004372	aly
Aly	FBgn0010774	Ref1
l(1)G0020	FBgn0027330	l(1)G0020
l(1)G0020	FBal0098223	l(1)G0020[G0020]
l(1)G0060	FBgn0261383	IntS6
l(1)G0060	FBgn0265523	Smr
l(1)G0060	FBal0239025	Smr[G0060]
l(1)G0095	FBgn0026679	IntS4
l(1)G0095	FBal0096825	IntS4[G0095]
l(1)G0136	FBgn0026666	MagR
l(1)G0136	FBal0096812	MagR[G0136]
l(1)G0144	FBgn0027296	temp
l(1)G0144	FBal0098189	temp[G0144]
Spt-I	FBgn0086532	Spt-I
l(1)G0155	FBgn0260858	Ykt6
l(1)G0155	FBal0096810	Ykt6[G0155]
l(1)G0156	FBgn0027291	Idh3a
l(1)G0156	FBal0098184	Idh3a[G0156]
l(1)G0193	FBgn0027280	l(1)G0193
l(1)G0193	FBal0098173	l(1)G0193[G0193]
l(1)G0196	FBgn0027279	l(1)G0196
l(1)G0196	FBal0098172	l(1)G0196[G0196]
l(1)G0196	FBgn0027279	l(1)G0196
l(1)G0196	FBal0098172	l(1)G0196[G0196]
l(1)G0222	FBgn0028343	Ankle2
l(1)G0222	FBal0100335	Ankle2[G0222]
l(1)G0230	FBgn0028342	ATPsyndelta
l(1)G0230	FBal0100334	ATPsyndelta[G0230]
CG17395	FBgn0040022	Set1
l(1)G0255	FBgn0286222	Fum1
l(1)G0255	FBal0100328	Fum1[G0255]
